tribunal,numero_formatado,numero_raw,classe,assuntos,url_consulta
TJSE,0008847-13.2026.8.25.0000,00088471320268250000,Agravo de Instrumento,"Liminar , Efeitos, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0008847-13.2026.8.25.0000
TJSE,0008858-42.2026.8.25.0000,00088584220268250000,Embargos de Declaração Cível,"Vícios Formais da Sentença, Contratos Bancários, Efeitos",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0008858-42.2026.8.25.0000
TJSE,0008859-27.2026.8.25.0000,00088592720268250000,Embargos de Declaração Cível,"Vícios Formais da Sentença, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0008859-27.2026.8.25.0000
TJSE,0008861-94.2026.8.25.0000,00088619420268250000,Embargos de Declaração Cível,"Contratos Bancários, Vícios Formais da Sentença",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0008861-94.2026.8.25.0000
TJSE,0011432-72.2025.8.25.0000,00114327220258250000,Agravo Interno Cível,"Contratos Bancários, Razões Dissociadas",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0011432-72.2025.8.25.0000
TJSE,0011954-02.2025.8.25.0000,00119540220258250000,Agravo Interno Cível,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0011954-02.2025.8.25.0000
TJSE,0012258-75.2025.8.25.0040,00122587520258250040,Recurso Inominado Cível,"Liminar , Direito Autoral, Cartão de Crédito, Indenização por Dano Moral, Indenização por Dano Moral, Cartão de Crédito, Empréstimo consignado, Direito de Imagem, Contratos Bancários, Práticas Abusivas",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0012258-75.2025.8.25.0040
TJSE,0018179-38.2025.8.25.0000,00181793820258250000,Agravo Interno Cível,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0018179-38.2025.8.25.0000
TJSE,0021775-90.2026.8.25.0001,00217759020268250001,Monitória,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0021775-90.2026.8.25.0001
TJSE,0022300-72.2026.8.25.0001,00223007220268250001,Cumprimento de sentença,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0022300-72.2026.8.25.0001
TJSE,0022384-73.2026.8.25.0001,00223847320268250001,Monitória,"Cédula de Crédito Bancário, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0022384-73.2026.8.25.0001
TJSE,0022385-58.2026.8.25.0001,00223855820268250001,Procedimento Comum Cível,"Cédula de Crédito Bancário, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0022385-58.2026.8.25.0001
TJSE,0062564-05.2024.8.25.0001,00625640520248250001,Apelação Cível,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0062564-05.2024.8.25.0001
TJSE,0074070-41.2025.8.25.0001,00740704120258250001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0074070-41.2025.8.25.0001
TJSE,0001798-14.2025.8.25.0045,00017981420258250045,Agravo Interno Cível,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0001798-14.2025.8.25.0045
TJSE,0008716-38.2026.8.25.0000,00087163820268250000,Embargos de Declaração Cível,"Vícios Formais da Sentença, Efeitos, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0008716-38.2026.8.25.0000
TJSE,0011176-32.2025.8.25.0000,00111763220258250000,Agravo Interno Cível,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0011176-32.2025.8.25.0000
TJSE,0011188-46.2025.8.25.0000,00111884620258250000,Agravo Interno Cível,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0011188-46.2025.8.25.0000
TJSE,0021688-37.2026.8.25.0001,00216883720268250001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0021688-37.2026.8.25.0001
TJSE,0021770-68.2026.8.25.0001,00217706820268250001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0021770-68.2026.8.25.0001
TJSE,0021812-20.2026.8.25.0001,00218122020268250001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0021812-20.2026.8.25.0001
TJSE,0021866-83.2026.8.25.0001,00218668320268250001,Cumprimento de sentença,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0021866-83.2026.8.25.0001
TJSE,0028055-48.2024.8.25.0001,00280554820248250001,Execução de Título Extrajudicial,"Empréstimo consignado, Contratos Bancários, Avaliação / Reavaliação , Pagamento, Citação",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0028055-48.2024.8.25.0001
TJSE,0057650-58.2025.8.25.0001,00576505820258250001,Apelação Cível,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0057650-58.2025.8.25.0001
TJSE,0073572-42.2025.8.25.0001,00735724220258250001,Monitória,"Cédula de Crédito Bancário, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0073572-42.2025.8.25.0001
TJSE,0001000-35.2026.8.25.0072,00010003520268250072,Procedimento Comum Cível,"Contratos Bancários, Liminar ",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0001000-35.2026.8.25.0072
TJSE,0000312-50.2024.8.25.0070,00003125020248250070,Apelação Cível,"Assistência Judiciária Gratuita, Contratos Bancários, Atualização de Conta, Indenização por Dano Moral, Indenização por Dano Material, Direito de Imagem",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0000312-50.2024.8.25.0070
TJSE,0001160-02.2026.8.25.0059,00011600220268250059,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0001160-02.2026.8.25.0059
TJSE,0001296-48.2026.8.25.0075,00012964820268250075,Cumprimento de sentença,Contratos Bancários,https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0001296-48.2026.8.25.0075
TJSE,0005800-31.2026.8.25.0000,00058003120268250000,Agravo Interno Cível,"Razões Dissociadas, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0005800-31.2026.8.25.0000
TJSE,0006156-26.2026.8.25.0000,00061562620268250000,Agravo Interno Cível,"Razões Dissociadas, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0006156-26.2026.8.25.0000
TJSE,0008585-63.2026.8.25.0000,00085856320268250000,Embargos de Declaração Cível,"Vícios Formais da Sentença, Contratos Bancários",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0008585-63.2026.8.25.0000
TJSE,0008606-39.2026.8.25.0000,00086063920268250000,Embargos de Declaração Cível,"Vícios Formais da Sentença, Contratos Bancários, Efeitos",https://pje.tjse.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0008606-39.2026.8.25.0000
TJSP,0006760-09.2010.8.26.0068,00067600920108260068,Apelação Cível,"Contratos Bancários, Cédula de Crédito Bancário",https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=0006760-09&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=0006760-09.2010.8.26.0068&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,1004150-27.2025.8.26.0100,10041502720258260100,Apelação Cível,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=1004150-27&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=1004150-27.2025.8.26.0100&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,2081231-10.2026.8.26.0000,20812311020268260000,Agravo de Instrumento,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=2081231-10&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=2081231-10.2026.8.26.0000&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,0000877-84.2026.8.26.0597,00008778420268260597,Cumprimento de sentença,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=0000877-84&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=0000877-84.2026.8.26.0597&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,1024820-28.2021.8.26.0003,10248202820218260003,Apelação Cível,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=1024820-28&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=1024820-28.2021.8.26.0003&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,1027975-30.2024.8.26.0554,10279753020248260554,Apelação Cível,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=1027975-30&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=1027975-30.2024.8.26.0554&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,2080883-89.2026.8.26.0000,20808838920268260000,Agravo de Instrumento,"Contratos Bancários, Expurgos Inflacionários / Planos Econômicos",https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=2080883-89&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=2080883-89.2026.8.26.0000&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,2080851-84.2026.8.26.0000,20808518420268260000,Agravo de Instrumento,"Contratos Bancários, Multa por ED Protelatórios ",https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=2080851-84&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=2080851-84.2026.8.26.0000&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,1021146-92.2014.8.26.0001,10211469220148260001,Apelação Cível,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=1021146-92&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=1021146-92.2014.8.26.0001&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,1027145-35.2022.8.26.0554,10271453520228260554,Embargos de Declaração Cível,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=1027145-35&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=1027145-35.2022.8.26.0554&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,1015095-10.2024.8.26.0003,10150951020248260003,Apelação Cível,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=1015095-10&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=1015095-10.2024.8.26.0003&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,2080707-13.2026.8.26.0000,20807071320268260000,Agravo de Instrumento,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=2080707-13&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=2080707-13.2026.8.26.0000&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,0046510-67.2007.8.26.0506,00465106720078260506,Apelação Cível,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=0046510-67&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=0046510-67.2007.8.26.0506&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4002454-08.2026.8.26.0604,40024540820268260604,Petição Cível,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4002454-08&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4002454-08.2026.8.26.0604&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,0003483-93.2026.8.26.0562,00034839320268260562,Cumprimento de sentença,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=0003483-93&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=0003483-93.2026.8.26.0562&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4000923-35.2026.8.26.0587,40009233520268260587,Reclamação Pré-processual,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4000923-35&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4000923-35.2026.8.26.0587&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,0005625-73.2015.8.26.0136,00056257320158260136,Apelação Cível,"Cédula de Crédito Bancário, Contratos Bancários",https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=0005625-73&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=0005625-73.2015.8.26.0136&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,1016470-46.2024.8.26.0100,10164704620248260100,Embargos de Declaração Cível,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=1016470-46&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=1016470-46.2024.8.26.0100&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4000922-50.2026.8.26.0587,40009225020268260587,Reclamação Pré-processual,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4000922-50&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4000922-50.2026.8.26.0587&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4008684-26.2026.8.26.0003,40086842620268260003,Procedimento do Juizado Especial Cível,"Empréstimo consignado, Contratos Bancários, Indenização por Dano Moral, Repetição do Indébito",https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4008684-26&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4008684-26.2026.8.26.0003&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4010758-80.2026.8.26.0576,40107588020268260576,Monitória,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4010758-80&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4010758-80.2026.8.26.0576&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4000769-98.2026.8.26.0075,40007699820268260075,Monitória,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4000769-98&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4000769-98.2026.8.26.0075&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4001545-55.2026.8.26.0445,40015455520268260445,Monitória,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4001545-55&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4001545-55.2026.8.26.0445&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4000388-77.2026.8.26.0629,40003887720268260629,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4000388-77&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4000388-77.2026.8.26.0629&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4007964-83.2026.8.26.0577,40079648320268260577,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4007964-83&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4007964-83.2026.8.26.0577&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4004362-42.2026.8.26.0009,40043624220268260009,Procedimento Comum Cível,"Contratos Bancários, Cláusulas Abusivas",https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4004362-42&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4004362-42.2026.8.26.0009&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4003919-56.2026.8.26.0344,40039195620268260344,Cumprimento Provisório de Decisão,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4003919-56&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4003919-56.2026.8.26.0344&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4000920-80.2026.8.26.0587,40009208020268260587,Reclamação Pré-processual,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4000920-80&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4000920-80.2026.8.26.0587&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4001320-76.2026.8.26.0108,40013207620268260108,Reclamação Pré-processual,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4001320-76&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4001320-76.2026.8.26.0108&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4004475-05.2026.8.26.0006,40044750520268260006,Reclamação Pré-processual,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4004475-05&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4004475-05.2026.8.26.0006&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,4000192-81.2026.8.26.0282,40001928120268260282,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=4000192-81&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=4000192-81.2026.8.26.0282&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
TJSP,0000783-56.2026.8.26.0268,00007835620268260268,Cumprimento de sentença,Contratos Bancários,https://esaj.tjsp.jus.br/cpopg/search.do?conversationId=&cbPesquisa=NUMPROC&numeroDigitoAnoUnificado=0000783-56&foroNumeroUnificado=&dadosConsulta.valorConsultaNuUnificado=0000783-56.2026.8.26.0268&dadosConsulta.valorConsulta=&dadosConsulta.tipoNuProcesso=UNIFICADO
